source,target
rafaelfranca ,dhh
rafaelfranca ,insside 
insside ,rafaelfranca 
insside ,rafaelfranca 
rafaelfranca,insside 
insside ,rafaelfranca
carlosantoniodasilva,bobbytables
bobbytables,josevalim
bobbytables,
rafaelfranca,bobbytables
drogus,carlosantoniodasilva
drogus,rafaelfranca
jeremyf,rafaelfranca
rafaelfranca,bobbytables
thomasfedb,bobbytables
josevalim,bobbytables
josevalim,stiller
stiller,josevalim
steveklabnik ,stiller
stiller,steveklabnik 
dmathieu,stiller
stiller,dmathieu
mudge,
emilecantin ,loz
daniel2d2art,loz
daniel2d2art,loz
loz,daniel2d2art
vijaydev,christianblais 
spastorino,christianblais 
vijaydev,spastorino
rafaelfranca,christianblais 
rafaelfranca,christianblais 
carlosantoniodasilva,
mtoledo,
carlosantoniodasilva,mtoledo
carlosantoniodasilva,
rafaelfranca,carlosantoniodasilva
jeremy,ryanlecompte
lest,ryanlecompte
ryanlecompte,jeremy
lest,lest
isaacsanders,
jeremy,ryanlecompte
jeremy,ryanlecompte
tommeier,kommen
dipth,kommen
the8472 ,kommen
isaacsanders,kommen
steveklabnik,kommen
mk,kommen
kommen,
kommen,
josevalim,kommen
josevalim,kommen
kommen,josevalim
kommen,
fxn,kommen
kommen,fxn
spastorino,kommen
arunagw,arthurpsmith
arthurpsmith,arunagw
arunagw,arthurpsmith
arthurpsmith,arunagw
rafaelfranca,arthurpsmith
steveklabnik,
steveklabnik,Pliny
Pliny,steveklabnik
steveklabnik,Pliny
steveklabnik,tenderlove
steveklabnik,jonleighton
tenderlove,emboss
tenderlove,nahi
NZKoz,
guilleiguaran ,igrigorik
nahi,NZKoz
nahi,emboss
nahi,emboss
nahi,NZKoz
nahi,emboss
nahi,NZKoz
NZKoz,
nahi,NZKoz
nahi,emboss
NZKoz,nahi
emboss,NZKoz
NZKoz,
emboss,nahi
NZKoz,emboss
emboss,NZKoz
NZKoz,emboss
josevalim,fxn
josevalim,vijaydev
fxn,tonytonyjan 
josevalim,tonytonyjan 
tonytonyjan ,fxn
fxn,tonytonyjan 
josevalim,lawrencepit 
bogdan,josevalim
bogdan,lawrencepit 
lawrencepit ,bogdan
josevalim,lawrencepit 
lawrencepit ,josevalim
lawrencepit ,josevalim
josevalim,lawrencepit 
lawrencepit ,josevalim
josevalim,lawrencepit 
josevalim,jeremy
gmcnaughton ,lawrencepit 
dmitry,lawrencepit 
bestie,lawrencepit 
lawrencepit ,bestie
bestie,lawrencepit 
lawrencepit ,bestie
homakov,lawrencepit 
bestie,josevalim
homakov,bestie
homakov,josevalim
carlosantoniodasilva,josevalim
carlosantoniodasilva,pixeltrix
jfoley,carlosantoniodasilva
arunagw,marpo60
arunagw,spastorino
german,marpo60
spastorino,marpo60
arunagw,marpo60
marpo60,arunagw
arunagw,marpo60
arunagw,marpo60
dmathieu ,marpo60
josevalim,tandem-softworks
josevalim,tandem-softworks
tandem-softworks,josevalim
josevalim,tandem-softworks
tandem-softworks,josevalim
tandem-softworks,josevalim
josevalim,tandem-softworks
tandem-softworks,josevalim
tandem-softworks,josevalim
carlosantoniodasilva ,zephyr-dev
zephyr-dev,carlosantoniodasilva 
zephyr-dev,
rafaelfranca,zephyr-dev
zephyr-dev,rafaelfranca
zephyr-dev,
rafaelfranca,tenderlove
rafaelfranca,josevalim
fedesoria,hermosillorb
acapilleri,hermosillorb
acapilleri,hermosillorb
acapilleri,hermosillorb
acapilleri,fedesoria
jeremy,bogdan
dmathieu,bogdan
bogdan,dmathieu
dmathieu,bogdan
jonleighton,bogdan
josevalim,bogdan
bogdan,josevalim
josevalim,bogdan
bogdan,josevalim
spastorino ,bogdan
bogdan,spastorino 
vijaydev,parndt
parndt,vijaydev
vijaydev,parndt
parndt,vijaydev
parndt,vijaydev
vijaydev,parndt
parndt,vijaydev
NZKoz,parndt
NZKoz,parndt
parndt,NZKoz
parndt,NZKoz
josevalim,amatsuda 
josevalim,amatsuda
amatsuda,josevalim
josevalim,amatsuda
vijaydev,amatsuda
amatsuda,vijaydev
joshk,amatsuda
joshk,amatsuda
carlosantoniodasilva,paneq
spastorino,guilleiguaran
guilleiguaran,spastorino
guilleiguaran,spastorino
spastorino,guilleiguaran
guilleiguaran,spastorino
guilleiguaran,mperham
NZKoz,guilleiguaran
spastorino,NZKoz
mperham,guilleiguaran
guilleiguaran,mperham
guilleiguaran,spastorino
mperham,spastorino
spastorino,guilleiguaran
spastorino,mperham
spastorino,guilleiguaran
guilleiguaran,spastorino
guilleiguaran,mperham
mperham,guilleiguaran
steveklabnik,mperham
spastorino,guilleiguaran
guilleiguaran,spastorino
guilleiguaran,spastorino
josevalim,guilleiguaran
alexeymuranov,
alexeymuranov,
pdjota,alexeymuranov
tenderlove,alexeymuranov
tenderlove,alexeymuranov
alexeymuranov,
alexeymuranov,
dmathieu,derekprior 
derekprior ,dmathieu
dmathieu,derekprior 
derekprior ,dmathieu
carlosantoniodasilva,derekprior 
dvandersluis,benmmurphy 
benmmurphy ,dvandersluis
dvandersluis,benmmurphy 
dvandersluis,benmmurphy 
benmmurphy ,dvandersluis
carlosantoniodasilva,kennyj
kennyj,carlosantoniodasilva
carlosantoniodasilva,kennyj
kennyj,carlosantoniodasilva
carlosantoniodasilva ,kennyj
kennyj,carlosantoniodasilva 
tenderlove,frodsan
frodsan,tenderlove
dmathieu,frodsan
parndt,arunagw
arunagw,parndt
arunagw,parndt
josevalim,mguterl
mguterl,josevalim
steveklabnik,josevalim
frodsan,butzopower 
chancancode,butzopower 
butzopower ,chancancode
chancancode,butzopower 
butzopower ,chancancode
chancancode,butzopower 
carlosantoniodasilva,butzopower 
butzopower ,carlosantoniodasilva
vijaydev,joefiorini
joefiorini,vijaydev
vijaydev,joefiorini
vijaydev,joefiorini
joefiorini,vijaydev
vijaydev,joefiorini
oscardelben,elektronaut
elektronaut,oscardelben
presidentbeef,elektronaut
carlosantoniodasilva,adzap
pixeltrix,adzap
adzap,pixeltrix
pixeltrix,adzap
adzap,pixeltrix
pixeltrix,adzap
adzap,pixeltrix
dasch,dlee
josevalim,dlee
sikachu,dmathieu
sikachu,dmathieu
jonleighton,jacobo
carlosantoniodasilva,jm
jm,carlosantoniodasilva
tenderlove,thedarkone
thedarkone,tenderlove
tenderlove,thedarkone
thedarkone,tenderlove
josevalim,thedarkone
thedarkone,josevalim
carlosantoniodasilva,sskirby
carlosantoniodasilva,sskirby
sskirby,carlosantoniodasilva
carlosantoniodasilva,sskirby
sskirby,carlosantoniodasilva
carlosantoniodasilva,sskirby
sskirby,carlosantoniodasilva
carlosantoniodasilva,sskirby
sskirby,carlosantoniodasilva
sskirby,carlosantoniodasilva
carlosantoniodasilva,sskirby
sskirby,carlosantoniodasilva
sskirby,carlosantoniodasilva
carlosantoniodasilva,sskirby
lest,patrick99e99 
patrick99e99 ,lest
jeremy,gazay
jeremy,gazay
jeremy,gazay
jeremy,gazay
jeremy,gazay
jeremy,gazay
brainopia,gazay
gazay,brainopia
jeremy,gazay
jeremy,gazay
jeremy,gazay
gazay,jeremy
sikachu ,gazay
carlosantoniodasilva,hmcfletch 
gmile,iGEL
stevenh512,gmile
rafaelfranca ,acapilleri 
rafaelfranca ,acapilleri 
acapilleri ,rafaelfranca 
rafaelfranca ,acapilleri 
acapilleri ,rafaelfranca 
acapilleri ,rafaelfranca 
carlosantoniodasilva,acapilleri 
acapilleri ,carlosantoniodasilva
acapilleri ,carlosantoniodasilva
carlosantoniodasilva,acapilleri 
rafaelfranca,carlosgaldino
carlosgaldino,rafaelfranca
rafaelfranca,carlosgaldino
rafaelfranca,carlosgaldino
rafaelfranca,carlosgaldino
rafaelfranca,vijaydev 
carlosantoniodasilva,rafaelfranca
carlosantoniodasilva,Antiarchitect
carlosantoniodasilva,Antiarchitect
carlosantoniodasilva,bartvandendriessche
jonleighton,aderyabin 
carlosantoniodasilva,bopm
carlosantoniodasilva,alfredw
MSNexploder,
carlosantoniodasilva,zenprogrammer 
zenprogrammer ,carlosantoniodasilva
carlosantoniodasilva,zenprogrammer 
zenprogrammer ,carlosantoniodasilva
dmathieu,zenprogrammer 
zenprogrammer ,dmathieu
josevalim,zenprogrammer 
zenprogrammer ,josevalim
zenprogrammer ,josevalim
josevalim,zenprogrammer 
dmathieu,zenprogrammer 
zenprogrammer ,dmathieu
josevalim,zenprogrammer 
zenprogrammer ,josevalim
josevalim,zenprogrammer 
zenprogrammer ,josevalim
pixeltrix,andrewferk
pixeltrix,andrewferk
pixeltrix,andrewferk
pixeltrix,andrewferk
andrewferk,pixeltrix
pixeltrix,andrewferk
pixeltrix,andrewferk
andrewferk,pixeltrix
pixeltrix,andrewferk
edtsech,
dbenhur,joevandyk 
dbenhur,joevandyk 
joevandyk ,dbenhur
jeremy,Lte
carlosantoniodasilva,Lte
carlosantoniodasilva,Lte
carlosantoniodasilva,Lte
jeremy,Lte
jeremy,carlosantoniodasilva
jeremy,Lte
jeremy,Lte
jeremy,Lte
jeremy,Lte
jeremy,Lte
jeremy,Lte
jeremy,Lte
jeremy,Lte
jeremy,Lte
jeremy,Lte
jeremy,Lte
jeremy,Lte
jeremy,Lte
spastorino,homakov 
homakov ,spastorino
spastorino,homakov 
josevalim,homakov 
homakov ,josevalim
spastorino,homakov 
josevalim,homakov 
drogus,homakov 
spastorino,homakov 
This could simply be :,homakov 
if self.class.default_x_frame_options,spastorino
homakov ,josevalim
josevalim,homakov 
exviva,homakov 
homakov ,exviva
exviva,homakov 
KensoDev,nashby
nashby,KensoDev
nashby,KensoDev
nashby,rafaelfranca
KensoDev,nashby
dasch,eserra
eserra,dasch
dasch,eserra
eserra,dasch
dasch,eserra
eserra,dasch
dasch,eserra
eserra,dasch
dasch,eserra
eserra,dasch
dasch,eserra
eserra,dasch
dasch,eserra
eserra,dasch
dasch,eserra
dasch,eserra
eserra,dasch
dasch,eserra
nertzy,dasch
iHiD,
jeremy,brutuscat
brutuscat,jeremy
carlosantoniodasilva ,stevecj 
stevecj ,carlosantoniodasilva 
tenderlove,stevecj 
stevecj ,tenderlove
vijaydev,sethvargo
vijaydev,sethvargo
sethvargo,vijaydev
sethvargo,vijaydev
Fryguy,sethvargo
sethvargo,Fryguy
dmathieu,insside 
rafaelfranca,dmathieu
fxn,insside 
josevalim,bobbytables
dmathieu,stiller
Ioz,
Ioz,
vijaydev,tonytonyjan 
carlosantoniodasilva,jfoley
josevalim,tandem-softworks
tandem-softworks,josevalim
tandem-softworks,josevalim
rafaelfranca,zephyr-dev
zephyr-dev,rafaelfranca
carlosantoniodasilva ,zephyr-dev
zephyr-dev,carlosantoniodasilva 
exviva,hermosillorb
fedesoria,exviva
exviva,fedesoria
fedesoria,exviva
exviva,fedesoria
carlosantoniodasilva,hermosillorb
